ComparisonID,Study1,Study2,AvgOddsRatio,ComparisonType
70816595 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,28.841963059239074,"Random patient, same study"
70816595 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,46.89747994592648,"Random patient, same study"
70816595 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,21.574445661483484,"Random patient, same study"
70816595 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,39.77017537811122,"Random patient, same study"
70816595 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.782195699212757,"Random patient, same study"
70816595 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,27.909475794592662,"Random patient, same study"
70816595 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,46.03135332218676,"Random patient, same study"
70816595 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.65881392461378,"Random patient, same study"
70816595 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.77007010315936,"Random patient, same study"
70816595 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.392547076586075,"Random patient, same study"
70816595 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,37.91123011968544,"Random patient, same study"
70816595 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.538299243803664,"Random patient, same study"
70816595 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.166645010528704,"Random patient, same study"
70816595 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,46.88767005563002,"Random patient, same study"
70816595 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.886357802725435,"Random patient, same study"
70816595 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.51351893823013,"Random patient, same study"
70816595 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,15.025948820336046,"Random patient, same study"
70816595 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,30.63380047548788,"Random patient, same study"
70816595 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.83796557572266,"Random patient, same study"
70816595 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,25.6736553860383,"Random patient, same study"
70816595 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,22.516696052295554,"Random patient, same study"
70816595 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.44115049247524,"Random patient, same study"
70816595 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,29.677906857713054,"Random patient, same study"
70816595 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,43.42414900173363,"Random patient, same study"
70816595 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.16356730255014,"Random patient, same study"
70816595 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,45.5969281923607,"Random patient, same study"
70816595 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.18840645011049,"Random patient, same study"
70816595 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.15594231554064,"Random patient, same study"
70816595 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.44758477547539,"Random patient, same study"
70816595 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,45.939750467301586,"Random patient, same study"
77891596 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,34.283872452520484,"Random patient, same study"
77891596 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,39.0847834144744,"Random patient, same study"
77891596 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,39.63637481786571,"Random patient, same study"
77891596 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,44.90241193570208,"Random patient, same study"
77891596 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,31.38509015614604,"Random patient, same study"
77891596 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,42.672774481317134,"Random patient, same study"
77891596 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.901269552425408,"Random patient, same study"
77891596 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.19419927356329,"Random patient, same study"
77891596 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,44.196360307065646,"Random patient, same study"
77891596 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,29.86235960956272,"Random patient, same study"
77891596 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,28.328951866175807,"Random patient, same study"
77891596 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,48.65173690872795,"Random patient, same study"
77891596 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.24267879178132,"Random patient, same study"
77891596 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,39.485536669682155,"Random patient, same study"
77891596 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,18.11818792661281,"Random patient, same study"
77891596 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,23.521742927568077,"Random patient, same study"
77891596 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,46.03135332218676,"Random patient, same study"
77891596 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,40.85984289846328,"Random patient, same study"
77891596 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,32.08313114230612,"Random patient, same study"
77891596 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.533199747139951,"Random patient, same study"
77891596 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,48.26387819629226,"Random patient, same study"
77891596 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.05080768984962,"Random patient, same study"
77891596 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,47.01480027978562,"Random patient, same study"
77891596 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,57.74706437637865,"Random patient, same study"
77891596 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,42.437038213839486,"Random patient, same study"
77891596 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,65.48586930781454,"Random patient, same study"
77891596 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.08309099590535,"Random patient, same study"
77891596 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,37.93920665825891,"Random patient, same study"
77891596 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,53.83960835214793,"Random patient, same study"
77891596 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,25.723940810556567,"Random patient, same study"
77891596 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,26.61360367848404,"Random patient, same study"
77891596 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,51.25586717584331,"Random patient, same study"
77891596 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.05487416266371,"Random patient, same study"
77891596 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,57.44984494875578,"Random patient, same study"
77891596 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,18.500396461900706,"Random patient, same study"
77891596 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,48.88621572940317,"Random patient, same study"
77891596 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.18840645011049,"Random patient, same study"
77891596 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,48.54779675174411,"Random patient, same study"
77891596 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.3873958869199,"Random patient, same study"
77891596 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,56.40821221109541,"Random patient, same study"
86934089 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.36277102539208,"Random patient, same study"
86934089 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,35.41648062256742,"Random patient, same study"
86934089 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,35.727079765338516,"Random patient, same study"
86934089 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,57.948127657319,"Random patient, same study"
86934089 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.10044393133539,"Random patient, same study"
86934089 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,42.38808352627307,"Random patient, same study"
86934089 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.05454898038872,"Random patient, same study"
86934089 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,53.8970066170355,"Random patient, same study"
86934089 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,41.87267436564029,"Random patient, same study"
86934089 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.318160112985762,"Random patient, same study"
86934089 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,27.96844398704651,"Random patient, same study"
86934089 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.78545228144102,"Random patient, same study"
86934089 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,22.36313332336789,"Random patient, same study"
86934089 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,39.1655261946447,"Random patient, same study"
86934089 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,17.905450317485872,"Random patient, same study"
86934089 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,21.950607027688292,"Random patient, same study"
86934089 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.65881392461378,"Random patient, same study"
86934089 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,40.85984289846328,"Random patient, same study"
86934089 vs 90780976,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.15148446881752,"Random patient, same study"
86934089 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.137365654769047,"Random patient, same study"
86934089 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.072524328136716,"Random patient, same study"
86934089 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,28.840843532438843,"Random patient, same study"
86934089 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.91975234804962,"Random patient, same study"
86934089 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,44.314131944299824,"Random patient, same study"
86934089 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,34.83039048346892,"Random patient, same study"
86934089 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.544720551834324,"Random patient, same study"
86934089 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,15.007861519541654,"Random patient, same study"
86934089 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.63762555256693,"Random patient, same study"
86934089 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.44538018091622,"Random patient, same study"
86934089 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,24.216307191526788,"Random patient, same study"
86934089 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,20.992339304440424,"Random patient, same study"
86934089 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.1791458070939,"Random patient, same study"
86934089 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,29.458982343014224,"Random patient, same study"
86934089 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,42.61254918484386,"Random patient, same study"
86934089 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,16.468730641241507,"Random patient, same study"
86934089 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,40.88228585395899,"Random patient, same study"
86934089 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.15594231554064,"Random patient, same study"
86934089 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,48.54779675174411,"Random patient, same study"
86934089 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.986167982624764,"Random patient, same study"
86934089 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.066831831623354,"Random patient, same study"
90780976 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,28.97873892722958,"Random patient, same study"
90780976 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,29.341966529081763,"Random patient, same study"
90780976 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,29.485822029358037,"Random patient, same study"
90780976 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,43.858168826423196,"Random patient, same study"
90780976 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,31.6540772496656,"Random patient, same study"
90780976 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.36913070912934,"Random patient, same study"
90780976 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,19.164914561071033,"Random patient, same study"
90780976 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,38.442943195654884,"Random patient, same study"
90780976 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.6470958806557,"Random patient, same study"
90780976 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,24.18961329179317,"Random patient, same study"
90780976 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,26.281782528257168,"Random patient, same study"
90780976 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,38.24608702367996,"Random patient, same study"
90780976 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,20.40793970563576,"Random patient, same study"
90780976 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,36.02445024558292,"Random patient, same study"
90780976 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,17.637149788591366,"Random patient, same study"
90780976 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,20.468648722858084,"Random patient, same study"
90780976 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,33.77007010315936,"Random patient, same study"
90780976 vs 77891596,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,32.08313114230612,"Random patient, same study"
90780976 vs 86934089,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,37.15148446881752,"Random patient, same study"
90780976 vs 94430339,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.122500282367213,"Random patient, same study"
90780976 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.89304804755458,"Random patient, same study"
90780976 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,26.606837275656016,"Random patient, same study"
90780976 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,28.197679005447153,"Random patient, same study"
90780976 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.03745722191615,"Random patient, same study"
90780976 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,31.214122468885442,"Random patient, same study"
90780976 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,42.75091683447672,"Random patient, same study"
90780976 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,17.866179319676935,"Random patient, same study"
90780976 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,27.12856437220937,"Random patient, same study"
90780976 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.23760190376933,"Random patient, same study"
90780976 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,19.679884272976395,"Random patient, same study"
90780976 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,21.630484256123836,"Random patient, same study"
90780976 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,39.463629636483134,"Random patient, same study"
90780976 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,31.75684845819728,"Random patient, same study"
90780976 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.80755270739287,"Random patient, same study"
90780976 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,15.673918293108139,"Random patient, same study"
90780976 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,34.48237474692305,"Random patient, same study"
90780976 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.44758477547539,"Random patient, same study"
90780976 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,38.3873958869199,"Random patient, same study"
90780976 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.986167982624764,"Random patient, same study"
90780976 vs 94430339,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.33941793219463,"Random patient, same study"
94430339 vs 10291856,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,44.29531282307752,"Random patient, same study"
94430339 vs 10383017,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.938777420642296,"Random patient, same study"
94430339 vs 15483818,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,40.58747711223627,"Random patient, same study"
94430339 vs 20646778,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.80729619186806,"Random patient, same study"
94430339 vs 21001771,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,40.28999003569468,"Random patient, same study"
94430339 vs 21272396,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,56.30886814860172,"Random patient, same study"
94430339 vs 31509843,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,17.69963869791842,"Random patient, same study"
94430339 vs 37030589,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,32.20832037286873,"Random patient, same study"
94430339 vs 37178462,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.0109789896331,"Random patient, same study"
94430339 vs 41773404,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,27.38744470683971,"Random patient, same study"
94430339 vs 50106280,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,25.94634173978087,"Random patient, same study"
94430339 vs 50109639,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,44.956445406921745,"Random patient, same study"
94430339 vs 65652206,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,33.71251250423551,"Random patient, same study"
94430339 vs 67429065,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,49.96578207783683,"Random patient, same study"
94430339 vs 68539908,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,19.103696614680192,"Random patient, same study"
94430339 vs 70625336,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.84271900025768,"Random patient, same study"
94430339 vs 70816595,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,45.939750467301586,"Random patient, same study"
94430339 vs 77891596,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,56.40821221109541,"Random patient, same study"
94430339 vs 86934089,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,41.066831831623354,"Random patient, same study"
94430339 vs 90780976,ROSMAP-Mathys-2024,ROSMAP-Mathys-2024,36.33941793219463,"Random patient, same study"
94430339 vs 10291856,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.286492641999587,"Random patient, same study"
94430339 vs 10383017,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,13.430638453582208,"Random patient, same study"
94430339 vs 15483818,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,12.998980879021673,"Random patient, same study"
94430339 vs 20646778,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,18.257711129343758,"Random patient, same study"
94430339 vs 21001771,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.480181519584875,"Random patient, same study"
94430339 vs 21272396,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.944759844890173,"Random patient, same study"
94430339 vs 31509843,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,11.44927152236097,"Random patient, same study"
94430339 vs 37030589,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.981421291113083,"Random patient, same study"
94430339 vs 37178462,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.728629450766702,"Random patient, same study"
94430339 vs 41773404,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,13.085663601469337,"Random patient, same study"
94430339 vs 50106280,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,12.682185276566805,"Random patient, same study"
94430339 vs 50109639,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.988968875173128,"Random patient, same study"
94430339 vs 65652206,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,10.602931367122233,"Random patient, same study"
94430339 vs 67429065,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,14.88526203715143,"Random patient, same study"
94430339 vs 68539908,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,10.900641858146498,"Random patient, same study"
94430339 vs 70625336,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,9.995925530909005,"Random patient, same study"
94430339 vs 70816595,ROSMAP-Mathys-2023,ROSMAP-Mathys-2023,15.392547076586075,"Random patient, same study"
